fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
don_baughman_000_1_1.pst.144.xls,Sheet1:C20,402,37,1,21,1
don_baughman_000_1_1.pst.101.xls,Sheet1:C20,413,37,1,21,1
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,334,37,0,21,0
don_baughman_000_1_1.pst.187.xls,Sheet1:C20,402,37,1,21,1
vkaminski_001_1_2_1.pst.62.xls,5b. 7.3:D4,11068,1067,20,1067,20
andy_zipper_000_1_1.pst.84.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1104,4,0,4,0
chris_germany_000_1_2.pst.208.xls,Jan 01 trial:AW14,3042,13,0,13,0
paul_y'barbo_000_1_1.pst.127.xls,USGT 500616:G12,199,41,1,41,1
vkaminski_001_1_2_1.pst.159.xls,Escalation:A20,742,14,0,14,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,2883,28,0,27,0
matthew_lenhart_001_1_1.pst.173.xls,OP.Power Desk Daily Price:B7,364,3,0,3,0
john_arnold_000_1_2.pst.354.xls,WinsTrades:E12,166,3,0,3,0
robin_rodrigue_000_1_1.pst.199.xls,Months:F4,133,4,0,4,0
vkaminski_000_1_1_1.pst.23.xls,CashFlow:B3,809,2,1,2,1
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F3,3353,14,0,10,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,158,8,0,5,0
thomas_martin_000_1_1_1.pst.194.xls,Physical Non EOL (2):C5,171,5,0,5,1
joe_parks_000_1_1.pst.296.xls,Data:J2,201,2,0,1,1
andy_zipper_000_1_1.pst.81.xls,DD-ENA:F500,119,4,0,4,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E33,591,86,1,86,1
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A186,485,178,1,177,1
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,489,5,0,5,0
cooper_richey_000_1_1.pst.30.xls,DATA:F1556,66,2,0,1,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,127,4,0,4,0
jonathan_mckay_000_1_1.pst.113.xls,Normals:C3,356,1,0,1,0
mike_grigsby_000_1_1_1.pst.108.xls,Power Curve:J5,2883,139,2,66,2
benjamin_rogers_001_1_1.pst.34.xls,Wheatland:Z66,482,45,0,45,0
larry_may_000_1_1.pst.311.xls,WEST GAMMA:CY2,2176,0,0,0,0
robin_rodrigue_000_1_1.pst.133.xls,swap_model:B9,450,21,0,13,0
matthew_lenhart_001_1_1.pst.96.xls,OP.Power Desk Daily Price:B7,352,3,0,3,0
gerald_nemec_000_1_1.pst.11.xls,Cash Flows:B12,763,3080,38,3080,41
vkaminski_000_1_1_1.pst.281.xls,Expiration Dates:F9,284,5,0,3,0
vkaminski_000_1_1_1.pst.176.xls,ALUMINUM_S:B3288,453,7,0,5,0
jane_tholt_000_1_1.pst.18.xls,Assign To West Contracts:CI10,584,84,1,77,1
don_baughman_000_1_1.pst.147.xls,Sheet1:C20,399,37,1,21,1
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,151,1,0,1,0
andy_zipper_000_1_1.pst.65.xls,DD-ENA:F500,125,4,0,4,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,762,1139,17,1118,18
stacey_white_000_1_1.pst.300.xls,BRA Power:A6,2865,28,0,27,0
